person_id,travel_date_dow,trip_duration,d_purpose,d_purpose_category,mode_type
1953980701,4,17.1,50,7,9
1953980701,4,11.8,60,10,6
1953980701,4,10.5,50,7,6
1953980701,4,3.6,60,10,9
1953980701,4,98.0,60,10,6
1953980701,4,10.3,1,1,9
1953980701,5,19.4,60,10,6
1953980701,5,26.4,60,10,6
1953980701,5,15.2,10,2,9
1953980701,5,5.0,60,10,9
1953980701,5,18.6,33,6,6
1953980701,5,10.7,33,6,9
1953980701,5,0.9,33,6,9
1953980701,5,38.8,33,6,9
1953980701,5,4.6,33,6,9
1953980701,5,12.1,33,6,9
1953980701,5,1.0,50,7,9
1953980701,5,233.6,1,1,6
1953980701,6,7.0,60,10,9
1953980701,6,2.3,60,10,6
1953980701,6,6.8,60,10,6
1953980701,6,2.9,60,10,6
1953980701,6,4.6,11,3,9
1953980701,6,39.4,60,10,6
1953980701,6,32.4,60,10,6
1953980701,6,3.3,1,1,9
1953980701,6,8.8,63,8,9
1953980701,7,1.8,50,7,9
1953980701,7,1.4,1,1,9
1953980701,7,5.5,44,5,9
1953980701,7,14.5,44,5,6
1953980701,7,0.0,50,7,9
1953980701,7,3.5,44,5,4
1953980701,7,10.1,1,1,4
1953980701,7,15.0,60,10,6
1953980701,7,5.0,60,10,6
1953980701,7,8.2,1,1,9
1953990401,6,4.3,33,6,7
1953990401,6,36.2,10,2,7
1953990401,6,18.5,11,3,7
1953990401,6,1.5,11,3,7
1953990401,6,4.9,33,6,7
1953990401,6,4.1,40,5,7
1953990401,7,62.5,63,8,7
1953990401,7,43.0,44,5,7
1953990401,7,35.0,1,1,7
1953990401,1,4.7,33,6,7
1953990401,1,5.0,33,6,7
1953990401,1,4.3,33,6,7
1953990401,1,12.8,40,5,7
1953990401,1,49.4,63,8,7
1953990401,1,4.1,33,6,7
1953990401,1,15.0,40,5,7
1953990401,1,12.3,41,5,7
1953990401,1,3.6,50,7,7
1953990401,1,4.4,33,6,7
1953990401,1,11.7,33,6,7
1953990401,1,3.4,44,5,7
1953990401,1,164.4,44,5,7
1953990401,2,48.4,14,3,7
1953990401,2,8.8,14,3,7
1953990401,2,23.2,1,1,7
1953990401,2,6.2,40,5,7
1953990401,2,6.1,40,5,7
1953990401,3,10.0,40,5,7
1953990401,3,11.1,33,6,7
1953990401,3,34.5,33,6,7
1953990401,3,12.8,10,2,7
1953990401,3,34.4,10,2,7
1953990401,3,5.8,1,1,7
1953990401,4,613.7,11,3,7
1953990401,4,218.8,10,2,7
1953990401,5,2.8,10,2,7
1953990401,5,4.5,1,1,7
1954031601,2,30.4,60,10,6
1954031601,2,23.1,60,10,6
1954031601,2,2.7,63,8,9
1954031601,2,35.7,63,8,9
1954031601,2,11.6,60,10,9
1954031601,2,7.2,51,8,6
1954031601,2,14.1,60,10,6
1954031601,2,6.1,60,10,9
1954031601,2,13.4,1,1,6
1954031601,3,5.6,1,1,9
1954031601,3,12.3,60,10,6
1954031601,3,27.0,22,4,6
1954031601,3,25.4,60,10,6
1954031601,3,9.7,60,10,6
1954031601,3,7.5,1,1,9
1954031601,4,5.6,33,6,9
1954031601,4,13.9,33,6,9
1954031601,4,12.8,60,10,6
1954031601,4,20.4,60,10,6
1954031601,4,8.7,10,2,9
1954031601,4,4.0,60,10,9
1954031601,4,10.6,60,10,6
1954031601,4,3.3,51,8,9
1954031601,4,2.7,60,10,9
1954031601,4,23.6,60,10,6
1954031601,4,8.5,60,10,6
1954031601,4,3.7,1,1,9
1954031601,5,6.8,60,10,9
1954031601,5,11.0,60,10,6
1954031601,5,7.5,60,10,9
1954031601,5,27.6,11,3,6
1954031601,5,28.5,60,10,9
1954031601,5,18.2,1,1,6
1954031601,6,59.5,51,8,9
1954031601,6,39.1,50,7,6
1954031601,6,16.7,33,6,9
1954031601,6,7.8,50,7,9
1954031601,6,22.5,60,10,9
1954031601,6,7.4,60,10,6
1954031601,6,2.9,33,6,9
1954031601,6,4.2,1,1,6
1954031601,7,24.5,51,8,9
1954031601,7,42.6,51,8,9
1954031601,7,6.2,60,10,9
1954031601,7,15.9,60,10,6
1954031601,7,9.3,60,10,6
1954031601,7,11.3,63,8,9
1954031601,7,4.1,63,8,9
1954031601,7,4.2,60,10,9
1954031601,7,25.4,60,10,6
1954031601,7,9.9,60,10,6
1954031601,7,3.7,1,1,9
1954031601,1,17.4,11,3,9
1954031601,1,29.4,1,1,9
1954075301,4,22.3,10,2,7
1954075301,4,28.2,33,6,7
1954075301,4,14.1,1,1,7
1954075301,5,25.1,10,2,7
1954075301,5,2.0,10,2,7
1954075301,5,44.6,1,1,7
1954075301,5,41.6,63,8,7
1954075301,5,23.0,1,1,7
1954075301,6,21.2,63,8,7
1954075301,6,3.0,1,1,7
1954075301,7,20.6,63,8,7
1954075301,7,11.1,1,1,7
1954075301,7,8.3,1,1,7
1954075301,7,8.9,33,6,7
1954075301,7,18.7,63,8,7
1954075301,7,15.2,63,8,7
1954075301,1,19.9,12,3,7
1954075301,1,7.7,33,6,7
1954075301,1,13.7,10,2,7
1954075301,1,46.2,1,1,7
1954075301,2,39.8,10,2,7
1954075301,2,60.5,1,1,7
1954075301,3,16.7,12,3,7
1954075301,3,21.9,10,2,7
1954075301,3,30.0,1,1,7
1954075301,3,23.4,1,1,7
1954099901,1,5.5,43,5,7
1954099901,1,3.2,1,1,7
1954099901,3,6.7,33,6,7
1954099901,3,11.3,33,6,7
1954099901,3,20.4,33,6,7
1954099901,3,6.3,33,6,7
1954099901,3,9.8,50,7,7
1954099901,4,0.0,33,6,7
1954099901,4,12.0,33,6,7
1954099901,4,4.8,33,6,7
1954099901,4,5.4,1,1,7
1954099901,5,25.2,33,6,7
1954099901,5,3.0,33,6,7
1954099901,5,11.0,33,6,7
1954099901,5,3.4,33,6,7
1954104001,1,10.0,63,8,1
1954104001,2,6.2,50,7,9
1954104001,2,0.0,50,7,9
1954104001,2,6.4,60,10,9
1954596901,2,50.9,10,2,7
1954104001,2,13.3,33,6,6
1954104001,2,16.3,51,8,1
1954104001,2,13.9,10,2,9
1954104001,2,3.8,11,3,9
1954104001,2,4.0,10,2,9
1954104001,2,13.0,60,10,6
1954104001,2,7.6,63,8,9
1954104001,2,1.0,33,6,9
1954104001,2,1.4,50,7,9
1954104001,2,8.2,60,10,9
1954104001,2,15.1,1,1,6
1954104001,3,3.0,10,2,6
1954104001,3,7.8,11,3,1
1954104001,3,10.5,63,8,6
1954104001,3,5.5,33,6,9
1954104001,3,4.8,33,6,9
1954104001,3,13.8,33,6,9
1954104001,3,3.6,33,6,9
1954104001,3,111.6,63,8,7
1954104001,3,31.8,33,6,7
1954104001,3,29.5,63,8,7
1954104001,3,39.3,63,8,7
1954104001,3,8.0,50,7,7
1954104001,4,9.3,10,2,6
1954104001,4,12.9,1,1,6
1954104001,4,6.3,10,2,6
1954104001,4,9.5,63,8,9
1954104001,4,18.1,50,7,1
1954104001,4,16.9,50,7,1
1954104001,4,12.1,50,7,1
1954104001,4,9.8,51,8,9
1954104001,5,3.3,51,8,9
1954104001,5,12.6,51,8,9
1954104001,5,2.6,50,7,9
1954104001,5,3.0,50,7,9
1954104001,5,6.6,60,10,9
1954104001,5,10.7,10,2,6
1954104001,5,10.9,10,2,9
1954104001,5,28.0,11,3,9
1954104001,5,4.7,60,10,9
1954104001,5,6.8,63,8,6
1954104001,5,2.3,63,8,9
1954104001,5,6.5,60,10,9
1954104001,5,9.4,33,6,6
1954104001,5,15.4,63,8,1
1954104001,5,18.7,1,1,1
1954104001,6,3.0,50,7,9
1954104001,6,2.5,33,6,9
1954104001,6,3.0,33,6,9
1954104001,6,8.8,60,10,6
1954104001,6,8.9,63,8,9
1954104001,6,0.6,51,8,9
1954104001,6,6.4,51,8,9
1954104001,6,11.8,51,8,9
1954104001,6,8.6,51,8,9
1954104001,6,5.4,33,6,1
1954104001,6,4.2,33,6,1
1954104001,6,8.4,60,10,9
1954104001,7,4.5,33,6,9
1954104001,7,12.9,50,7,9
1954104001,7,1.3,50,7,9
1954104001,7,4.8,60,10,9
1954104001,7,12.4,60,10,6
1954104001,7,8.9,63,8,9
1954104001,7,1.4,51,8,9
1954104001,7,8.5,51,8,9
1954104001,7,22.7,63,8,9
1954104001,7,1.4,50,7,9
1954104001,7,8.1,60,10,9
1954104001,7,6.0,63,8,6
1954104001,7,0.6,1,1,6
1954104001,7,5.2,33,6,9
1954225401,5,5.8,1,1,9
1954225401,6,21.8,60,10,4
1954225401,6,3.2,63,8,9
1954225401,6,3.8,63,8,9
1954225401,6,7.5,63,8,9
1954225401,6,24.0,1,1,4
1954225401,6,6.9,1,1,4
1954225401,7,6.9,50,7,9
1954225401,7,19.4,50,7,4
1954225401,7,1.4,63,8,9
1954225401,7,120.8,60,10,6
1954225401,7,7.0,63,8,6
1954225401,7,5.2,51,8,9
1954225401,7,2.2,60,10,9
1954225401,7,25.8,60,10,4
1954225401,7,8.7,63,8,9
1954225401,7,2.8,51,8,9
1954225401,7,3.1,50,7,9
1954225401,7,0.0,50,7,9
1954225401,7,3.4,60,10,4
1954225401,7,12.1,63,8,9
1954225401,7,2.0,1,1,4
1954225401,7,17.8,1,1,6
1954225401,7,14.5,60,10,4
1954225401,7,5.0,1,1,9
1954225401,1,2.1,60,10,9
1954225401,1,10.7,60,10,4
1954225401,1,3.5,33,6,9
1954225401,1,38.8,60,10,4
1954225401,1,7.2,60,10,4
1954225401,1,2.3,33,6,9
1954225401,1,0.0,33,6,9
1954225401,1,12.5,50,7,9
1954225401,1,15.3,1,1,6
1954225401,1,21.2,50,7,4
1954225401,1,6.7,1,1,4
1954225401,2,22.0,33,6,4
1954225401,2,4.3,33,6,6
1954225401,2,31.9,60,10,6
1954225401,2,5.7,33,6,9
1954225401,2,6.1,1,1,6
1954225401,3,3.9,63,8,9
1954225401,3,38.3,63,8,4
1954225401,3,27.2,1,1,4
1954225401,3,7.2,1,1,4
1954225401,4,4.9,33,6,4
1954225401,4,16.1,33,6,4
1954225401,4,18.1,33,6,4
1954225401,4,8.2,33,6,4
1954225401,4,16.2,63,8,4
1954225401,4,25.9,1,1,4
1954263201,2,442.7,10,2,5
1954263201,2,205.2,1,1,5
1954263201,2,5.7,50,7,9
1954263201,3,274.6,1,1,5
1954263201,4,322.3,10,2,5
1954263201,4,146.0,1,1,6
1954263201,5,59.0,10,2,6
1954263201,1,74.3,1,1,5
1954338901,5,30.0,50,7,7
1954338901,5,115.0,1,1,7
1954348501,1,150.0,63,8,10
1954348501,1,150.0,1,1,10
1954363401,5,12.7,10,2,9
1954363401,5,7.1,1,1,2
1954363401,6,6.5,50,7,9
1954363401,6,5.6,1,1,9
1954363401,6,19.7,33,6,9
1954363401,6,11.3,50,7,9
1954363401,6,6.5,1,1,9
1954363401,7,3.8,50,7,9
1954363401,7,6.1,1,1,9
1954363401,1,8.8,60,10,4
1954363401,1,3.6,10,2,9
1954363401,1,11.6,1,1,9
1954363401,1,7.5,1,1,9
1954363401,1,0.7,33,6,9
1954363401,1,7.9,1,1,9
1954363401,2,14.5,10,2,9
1954363401,2,15.4,1,1,9
1954363401,3,13.3,10,2,9
1954363401,3,6.5,1,1,2
1954363401,3,7.9,33,6,9
1954363401,3,10.2,1,1,9
1954363401,4,0.6,33,6,9
1954363401,4,10.7,10,2,9
1954363401,4,9.1,33,6,7
1954363401,4,0.3,33,6,7
1954363401,4,8.4,1,1,7
1954435601,1,15.0,50,7,9
1954439401,7,3.0,14,3,7
1954439401,7,11.0,33,6,7
1954439401,7,7.2,33,6,7
1954439401,7,5.8,33,6,7
1954439401,7,7.3,1,1,7
1954439401,1,5.2,12,3,4
1954439401,1,2.8,60,10,9
1954439401,1,41.7,10,2,4
1954439401,1,16.1,10,2,4
1954439401,1,2.5,1,1,9
1954439401,1,3.6,60,10,9
1954439401,1,31.6,1,1,4
1954439401,1,25.1,60,10,4
1954439401,1,3.5,1,1,9
1954439401,1,11.3,51,8,7
1954439401,1,3.0,33,6,7
1954439401,1,6.7,1,1,7
1954439401,2,7.0,1,1,9
1954439401,2,7.4,60,10,9
1954439401,2,40.8,10,2,4
1954439401,2,69.3,1,1,4
1954439401,2,8.6,51,8,7
1954439401,2,5.4,33,6,10
1954439401,2,7.8,33,6,10
1954439401,2,10.9,1,1,7
1954439401,3,5.2,60,10,9
1954439401,3,2.9,60,10,9
1954439401,3,37.7,60,10,4
1954439401,3,12.8,10,2,9
1954596901,3,70.0,10,2,7
1954439401,4,15.5,50,7,9
1954439401,4,2.9,33,6,9
1954439401,4,1.8,63,8,9
1954439401,4,30.6,1,1,4
1954439401,5,4.2,60,10,9
1954439401,5,19.8,33,6,9
1954439401,5,35.5,33,6,9
1954439401,5,13.3,33,6,9
1954439401,5,17.8,60,10,9
1954439401,5,44.3,60,10,4
1954439401,5,15.8,1,1,4
1954439401,5,82.0,51,8,7
1954439401,5,16.4,33,6,7
1954439401,5,13.3,1,1,7
1954439401,6,27.9,44,5,7
1954439401,6,24.9,44,5,7
1954439401,6,4.6,33,6,7
1954439401,6,13.7,33,6,7
1954439401,6,15.2,1,1,7
1954439401,6,2.9,33,6,7
1954439401,6,6.8,50,7,7
1954439401,6,6.8,33,6,7
1954439401,6,7.7,33,6,7
1954439401,6,7.6,33,6,7
1954439401,6,9.4,1,1,7
1954439401,6,5.3,33,6,7
1954439401,6,29.7,50,7,7
1954439401,6,16.4,1,1,7
1954440501,7,60.0,33,6,4
1954440501,7,55.0,33,6,9
1954440501,7,60.0,1,1,6
1954442501,1,16.0,10,2,2
1954442501,1,50.0,1,1,6
1954442501,1,0.0,33,6,9
1954442501,1,5.2,33,6,9
1954442501,2,15.5,10,2,1
1954442501,2,7.2,1,1,6
1954442501,2,5.9,1,1,9
1954442501,3,10.9,60,10,6
1954442501,3,15.6,10,2,6
1954442501,3,123.4,1,1,1
1954442501,4,20.4,1,1,6
1954442501,4,116.5,1,1,6
1954442501,5,216.0,10,2,2
1954442501,5,71.2,1,1,2
1954442501,6,45.1,63,8,7
1954442501,6,23.4,33,6,7
1954442501,6,60.1,33,6,7
1954442501,6,150.3,1,1,7
1954461401,6,21.5,42,5,7
1954461401,6,26.7,42,5,7
1954461401,6,10.6,33,6,7
1954461401,6,56.3,50,7,7
1954461401,6,3.1,1,1,7
1954461401,1,40.7,10,2,7
1954461401,1,68.8,1,1,7
1954461401,2,45.4,10,2,7
1954461401,2,64.0,1,1,7
1954461401,3,31.4,60,10,6
1954461401,3,14.5,10,2,9
1954461401,3,3.0,10,2,9
1954461401,3,8.3,10,2,9
1954461401,3,15.2,60,10,9
1954461401,3,39.4,60,10,6
1954461401,3,8.4,1,1,9
1954461401,4,4.4,60,10,9
1954461401,4,45.8,60,10,6
1954461401,4,13.4,60,10,6
1954461401,4,4.8,10,2,9
1954461401,4,13.0,60,10,9
1954461401,4,47.6,1,1,6
1954461401,5,76.2,10,2,6
1954461401,5,13.4,33,6,9
1954461401,5,12.5,33,6,9
1954461401,5,22.6,60,10,6
1954461401,5,9.1,33,6,9
1954461401,5,3.4,33,6,9
1954461401,5,3.5,33,6,9
1954461401,5,3.1,33,6,9
1954461401,5,10.2,60,10,9
1954461401,5,2.6,1,1,9
1954461401,5,56.5,1,1,6
1954485901,7,18.6,33,6,9
1954485901,7,18.8,33,6,9
1954485901,7,0.3,50,7,9
1954485901,7,8.9,1,1,9
1954485901,1,3.5,51,8,9
1954485901,1,3.5,51,8,9
1954485901,1,25.0,10,2,9
1954485901,1,22.0,11,3,1
1954485901,1,21.0,10,2,6
1954485901,1,11.0,11,3,1
1954485901,1,30.0,10,2,9
1954485901,1,26.0,1,1,9
1954485901,2,5.0,51,8,9
1954485901,2,2.9,1,1,9
1954485901,2,22.2,10,2,9
1954485901,2,13.4,50,7,9
1954485901,2,3.6,50,7,9
1954485901,2,16.3,33,6,9
1954485901,2,34.8,1,1,9
1954485901,3,21.1,10,2,9
1954485901,3,5.5,60,10,6
1954485901,3,8.5,50,7,9
1954485901,3,14.8,1,1,9
1954485901,4,3.0,60,10,9
1954485901,4,3.3,10,2,6
1954485901,4,2.3,10,2,9
1954485901,4,18.2,11,3,2
1954485901,4,44.9,50,7,1
1954485901,4,9.1,63,8,9
1954485901,4,1.6,63,8,9
1954485901,5,18.2,63,8,1
1954485901,5,27.1,1,1,9
1954485901,5,14.2,10,2,9
1954485901,5,31.4,1,1,9
1954485901,5,16.9,33,6,9
1954485901,5,13.5,1,1,9
1954485901,5,10.2,63,8,9
1954485901,5,24.7,63,8,2
1954485901,6,11.8,1,1,1
1954485901,6,4.3,13,3,9
1954485901,6,49.1,63,8,9
1954485901,6,2.6,1,1,9
1954485901,6,5.5,60,10,9
1954485901,6,13.2,60,10,6
1954485901,6,6.9,63,8,9
1954567401,3,85.0,1,1,10
1954567401,3,50.0,1,1,9
1954596901,6,46.9,33,6,7
1954596901,6,34.6,1,1,7
1954596901,6,7.6,1,1,7
1954596901,6,4.7,13,3,7
1954596901,6,3.2,13,3,7
1954596901,6,9.1,33,6,7
1954596901,6,18.9,13,3,7
1954596901,6,13.0,1,1,7
1954596901,6,16.9,33,6,7
1954596901,6,14.3,1,1,7
1954596901,7,3.1,63,8,7
1954596901,7,20.9,33,6,7
1954596901,7,3.3,1,1,7
1954596901,1,40.3,10,2,7
1954596901,1,15.9,10,2,7
1954596901,1,7.5,33,6,7
1954596901,1,78.0,63,8,7
1954596901,1,21.9,1,1,7
1954596901,5,60.0,10,2,7
1954596901,5,60.0,1,1,7
1954605901,5,7.0,60,10,9
1954605901,5,7.8,60,10,6
1954605901,5,6.7,60,10,9
1954605901,5,6.0,10,2,6
1954605901,5,0.6,33,6,9
1954605901,5,9.2,33,6,9
1954605901,5,30.2,33,6,6
1954605901,5,3.7,1,1,9
1954605901,5,6.5,14,3,9
1954605901,5,18.9,60,10,3
1954605901,5,106.3,14,3,3
1954605901,5,14.7,14,3,3
1954605901,6,17.4,1,1,7
1954605901,6,17.4,10,2,7
1954605901,6,6.7,50,7,7
1954605901,7,21.3,1,1,7
1954605901,7,105.0,1,1,7
1954605901,7,21.9,50,7,7
1954605901,7,3.3,1,1,7
1954605901,7,10.2,1,1,9
1954605901,1,5.2,60,10,9
1954605901,1,16.5,60,10,6
1954605901,1,3.9,10,2,9
1954605901,1,5.9,60,10,6
1954605901,1,6.3,60,10,6
1954605901,1,10.2,60,10,6
1954605901,1,7.1,1,1,9
1954605901,2,5.7,60,10,6
1954605901,2,2.6,10,2,9
1954605901,2,13.6,60,10,6
1954605901,2,7.0,60,10,6
1954605901,2,10.9,1,1,9
1954605901,3,5.1,60,10,9
1954605901,3,11.9,60,10,6
1954605901,3,10.3,10,2,6
1954605901,3,8.0,50,7,6
1954605901,3,8.2,50,7,2
1954605901,3,3.7,1,1,2
1954605901,4,3.4,60,10,9
1954605901,4,24.1,10,2,6
1954605901,4,6.0,50,7,9
1954605901,4,12.1,33,6,9
1954605901,4,15.0,33,6,9
1954605901,4,0.6,63,8,9
1954605901,4,9.5,63,8,9
1954605901,4,12.8,60,10,6
1954605901,4,6.8,50,7,9
1954605901,4,9.3,50,7,6
1954605901,4,17.0,1,1,3
1954606001,7,32.8,63,8,1
1954606001,7,12.0,60,10,9
1954606001,7,35.3,1,1,2
1954606001,7,7.7,50,7,9
1954606001,7,7.4,1,1,9
1954606001,1,11.7,13,3,9
1954606001,1,11.3,1,1,9
1954606001,2,10.9,50,7,9
1954606001,2,4.1,33,6,9
1954606001,2,4.6,1,1,1
1954606001,2,2.5,60,10,9
1954606001,2,9.0,40,5,4
1954606001,2,17.1,1,1,4
1954606001,5,11.8,33,6,9
1954606001,6,9.8,1,1,1
1954606001,6,5.2,63,8,2
1954606001,6,4.9,1,1,2
1954642401,6,5.9,33,6,6
1954642401,6,11.4,33,6,6
1954642401,6,0.0,1,1,4
1954642401,6,8.0,60,10,6
1954642401,6,6.4,1,1,6
1954642401,6,5.3,50,7,7
1954642401,1,4.0,12,3,6
1954642401,1,3.2,60,10,9
1954642401,1,3.2,12,3,6
1954642401,1,17.4,11,3,6
1954642401,1,5.6,1,1,6
1954642401,1,30.6,50,7,9
1954642401,2,8.5,33,6,6
1954642401,2,14.6,10,2,6
1954642401,2,0.0,10,2,6
1954642401,2,10.2,10,2,6
1954642401,2,39.5,1,1,6
1954642401,2,9.7,50,7,6
1954642401,3,0.5,33,6,6
1954642401,3,18.4,12,3,6
1954642401,3,15.2,12,3,4
1954642401,3,10.5,1,1,9
1954642401,3,15.3,60,10,6
1954642401,3,2.0,1,1,9
1954642401,3,31.6,50,7,9
1954642401,3,15.5,1,1,9
1954642401,3,10.5,1,1,9
1954642401,4,0.2,12,3,6
1954642401,4,8.6,12,3,6
1954642401,4,0.0,11,3,6
1954642401,4,0.7,1,1,6
1954642401,4,0.4,1,1,6
1954642401,4,3.0,1,1,6
1954642401,4,5.2,1,1,9
1954642401,4,4.8,1,1,9
1954642401,5,13.5,12,3,9
1954642401,5,5.4,60,10,6
1954642401,5,3.7,1,1,9
1954642401,5,10.5,1,1,6
1954642401,5,3.3,50,7,9
1954642401,5,15.3,1,1,7
1954652301,2,18.6,51,8,9
1954652301,2,6.0,51,8,9
1954652301,2,9.9,40,5,9
1954652301,2,15.7,33,6,2
1954652301,2,17.9,1,1,9
1954652301,3,11.8,11,3,4
1954652301,3,41.4,50,7,9
1954652301,3,16.1,44,5,6
1954652301,3,32.0,1,1,1
1954652301,3,9.7,1,1,9
1954652301,3,0.8,51,8,9
1954652301,3,7.3,42,5,9
1954652301,4,2.3,22,4,9
1954652301,4,7.0,33,6,9
1954652301,4,7.0,51,8,9
1954652301,5,19.1,33,6,2
1954652301,5,10.9,42,5,4
1954652301,5,3.1,41,5,9
1954652301,5,0.4,33,6,9
1954652301,5,1.1,33,6,9
1954652301,5,9.2,63,8,9
1954652301,6,15.0,24,4,6
1954652301,6,8.9,42,5,9
1954652301,6,5.5,51,8,9
1954652301,7,17.9,51,8,9
1954652301,7,12.6,51,8,9
1954652301,7,9.4,63,8,9
1954674101,5,3.8,10,2,9
1954674101,5,5.0,11,3,9
1954674101,5,7.2,11,3,9
1954674101,5,306.7,10,2,9
1954674101,5,63.0,11,3,9
1954674101,6,3.1,11,3,9
1954674101,6,10.5,1,1,9
1954674101,6,1.3,10,2,9
1954674101,6,5.3,11,3,9
1954674101,6,8.9,11,3,9
1954674101,6,5.2,10,2,9
1954674101,6,0.6,10,2,9
1954674101,6,15.9,11,3,9
1954674101,6,3.1,11,3,9
1954674101,6,6.4,11,3,9
1954674101,7,2.2,11,3,9
1954674101,7,4.5,11,3,9
1954674101,7,3.0,10,2,9
1954674101,7,4.2,1,1,9
1954674101,7,2.1,10,2,9
1954674101,7,0.8,10,2,9
1954674101,7,15.0,10,2,9
1954674101,7,4.3,10,2,9
1954674101,7,1.9,11,3,9
1954674101,7,15.6,11,3,9
1954674101,7,10.2,1,1,9
1954674101,7,1.6,50,7,7
1954674101,1,0.0,1,1,9
1954674101,1,4.1,10,2,9
1954674101,1,4.3,11,3,9
1954674101,1,4.7,10,2,9
1954674101,1,4.4,10,2,9
1954674101,1,51.0,10,2,9
1954674101,1,11.2,11,3,7
1954674101,1,14.5,10,2,7
1954674101,1,2.8,11,3,9
1954674101,1,3.0,11,3,9
1954674101,1,4.8,11,3,9
1954674101,1,10.6,11,3,7
1954674101,1,10.2,11,3,7
1954674101,1,5.1,11,3,7
1954674101,1,10.0,11,3,7
1954674101,3,35.5,51,8,9
1954674101,3,15.7,1,1,9
1954674101,3,42.4,60,10,6
1954674101,3,7.2,50,7,9
1954674101,4,7.0,60,10,9
1954674101,4,27.6,1,1,2
1954674101,4,31.6,33,6,6
1954674101,4,14.3,33,6,9
1954674101,4,45.1,51,8,9
1954674101,4,3.7,33,6,9
1954674101,4,13.6,60,10,6
1954674101,4,28.1,1,1,6
1954674101,4,7.8,10,2,9
1954674101,4,2.0,1,1,9
1954674101,4,60.3,12,3,7
1954674101,4,23.3,51,8,7
1954674101,4,12.4,1,1,7
1954674701,3,12.0,60,10,9
1954674701,3,7.6,63,8,9
1954674701,3,3.1,50,7,9
1954674701,3,80.6,10,2,9
1954674701,4,7.0,10,2,9
1954674701,4,6.1,12,3,9
1954674701,4,15.0,14,3,6
1954674701,4,20.1,63,8,6
1954674701,4,0.6,50,7,9
1954674701,4,3.0,63,8,9
1954674701,5,53.3,1,1,4
1954674701,5,11.1,1,1,9
1954674701,5,8.2,1,1,9
1954674701,5,22.8,14,3,8
1954674701,5,19.3,1,1,8
1954674701,5,10.6,63,8,9
1954674701,5,93.2,63,8,9
1954674701,5,3.0,60,10,9
1954674701,5,25.2,14,3,9
1954674701,6,3.0,1,1,9
1954674701,6,18.8,60,10,4
1954674701,6,10.1,63,8,9
1954674701,6,11.6,44,5,7
1954674701,6,94.2,63,8,7
1954674701,6,29.4,63,8,7
1954674701,6,101.7,63,8,7
1954674701,7,3.0,33,6,9
1954674701,7,4.3,60,10,9
1954674701,7,69.8,1,1,7
1954674701,1,8.7,51,8,9
1954674701,1,20.2,51,8,9
1954674701,1,94.2,1,1,7
1954674701,1,10.4,50,7,9
1954674701,1,27.2,63,8,9
1954674701,2,22.2,50,7,9
1954674701,2,11.9,63,8,9
1954674701,2,6.0,50,7,9
1954674701,2,13.5,50,7,9
1954674701,2,3.0,50,7,9
1954674701,2,3.0,63,8,9
1954674701,2,10.8,14,3,9
1954685401,6,9.6,33,6,9
1954685401,6,18.8,33,6,9
1954685401,6,3.0,33,6,9
1954685401,6,21.0,1,1,9
1954685401,7,3.0,33,6,9
1954685401,7,13.0,51,8,9
1954685401,7,21.8,33,6,9
1954685401,7,3.0,1,1,9
1954685401,2,21.9,63,8,9
1954685401,2,1.8,33,6,9
1954685401,2,19.1,33,6,9
1954685401,2,3.0,1,1,9
1954685401,3,15.6,33,6,9
1954685401,3,21.3,1,1,9
1954685401,3,8.8,1,1,9
1954685401,3,2.6,1,1,9
1954685401,5,7.6,60,10,6
1954685401,5,4.5,60,10,6
1954685401,5,8.0,63,8,9
1954685401,5,3.9,63,8,9
1954685401,5,3.0,63,8,9
1954685401,5,3.0,63,8,9
1954685401,5,3.0,63,8,9
1954685401,5,6.3,63,8,9
1954685401,5,13.1,1,1,6
1954685401,5,13.5,60,10,6
1954685401,5,3.1,33,6,9
1954685401,5,15.1,1,1,9
1954717301,5,37.9,51,8,9
1954717301,5,3.1,50,7,9
1954717301,6,28.2,51,8,7
1954717301,6,59.4,51,8,9
1954717301,6,26.2,1,1,7
1954717301,6,41.6,63,8,10
1954717301,7,6.2,1,1,10
1954717301,7,37.4,51,8,9
1954717301,7,3.0,1,1,7
1954717301,1,95.0,10,2,6
1954717301,1,72.0,1,1,4
1954717301,2,89.0,10,2,6
1954717301,2,10.0,50,7,9
1954717301,2,2.0,10,2,9
1954717301,2,43.0,50,7,6
1954717301,2,39.4,1,1,4
1954717301,2,7.6,51,8,7
1954717301,2,33.4,51,8,9
1954717301,2,10.2,1,1,7
1954717301,3,3.7,60,10,9
1954717301,3,9.4,60,10,4
1954717301,3,5.6,60,10,9
1954717301,3,77.3,10,2,6
1954717301,3,10.1,50,7,9
1954717301,3,2.8,10,2,9
1954717301,3,0.8,60,10,9
1954717301,3,19.2,60,10,4
1954717301,3,3.7,60,10,9
1954717301,3,48.2,60,10,4
1954717301,3,5.9,1,1,9
1954717301,3,3.1,51,8,7
1954717301,3,21.8,51,8,9
1954717301,3,22.2,51,8,9
1954717301,3,3.1,1,1,7
1954717301,4,4.7,60,10,9
1954717301,4,8.9,60,10,4
1954717301,4,64.8,10,2,6
1954717301,4,10.3,50,7,9
1954717301,4,12.2,50,7,9
1954717301,4,18.9,60,10,6
1954717301,4,5.1,1,1,9
1954717301,4,45.0,1,1,4
1954719201,5,62.1,14,3,6
1954719201,5,12.9,24,4,9
