"UserID","SPSS_Regio5","RESP_GEM_GROOTTE","BAS_huishoudgrootte","GenderID","Age","BAS_werkzaamheid_resp","BAS_bruto_jaarinkomen","afg_kinderen_huishouden","AFG_sk2015","BAS_voltooide_opleiding8_resp","SPSS_Lifestage"
3849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3850,5,6,1,1,50,2,4,0,3,4,2
3851,5,5,4,2,41,2,8,2,2,7,6
3852,1,4,2,2,52,2,4,0,2,4,9
9447,1,4,2,2,52,2,4,0,2,4,9
3853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7798,5,4,3,2,55,2,5,0,3,5,7
8938,5,4,3,2,55,2,5,0,3,5,7
3854,5,4,3,2,55,2,5,0,3,5,7
3855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3856,5,6,1,2,48,2,2,0,4,2,2
3857,5,3,2,2,42,2,5,0,3,4,3
3858,2,6,3,2,31,2,5,1,2,6,5
3859,3,6,2,2,41,4,2,1,4,4,97
7800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3861,4,4,1,2,46,2,8,0,3,4,2
7801,2,4,2,2,82,7,4,0,3,5,4
3862,2,4,2,2,82,7,4,0,3,5,4
7802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3864,5,4,4,2,45,2,4,1,4,4,7
9252,5,4,4,2,45,2,4,1,4,4,7
9526,5,4,4,2,45,2,4,1,4,4,7
3865,5,5,2,2,60,9,5,0,1,5,4
7803,5,5,2,2,60,9,5,0,1,5,4
3866,3,6,3,1,55,1,8,0,2,NA,7
3867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3868,1,9,2,1,76,7,4,0,4,4,4
3869,1,4,2,2,74,7,2,0,3,3,4
7805,5,6,2,2,47,9,2,0,3,4,9
3870,5,6,2,2,47,9,2,0,3,4,9
3871,4,4,1,2,43,2,2,0,3,4,1
7806,2,5,3,2,55,2,7,0,5,4,7
3872,1,6,1,2,56,2,4,0,2,5,2
7807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7808,3,4,2,2,59,3,8,0,5,2,4
3873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3874,1,4,2,1,71,7,4,0,4,4,4
3875,5,6,1,1,28,2,2,0,3,4,1
3876,4,4,1,2,43,1,2,0,1,7,1
9448,4,4,2,2,63,9,8,0,3,4,4
7809,4,4,2,2,63,9,8,0,3,4,4
3877,2,4,5,2,44,4,3,1,4,5,6
8939,5,3,4,2,43,2,5,2,1,4,6
9253,5,3,4,2,43,2,5,2,1,4,6
3878,5,3,4,2,43,2,5,2,1,4,6
7810,5,3,4,2,43,2,5,2,1,4,6
3879,5,5,2,2,62,9,3,0,1,5,4
7811,2,6,2,2,66,7,5,0,1,8,4
8940,5,4,3,2,46,3,5,1,3,4,6
3880,5,4,3,2,46,3,5,1,3,4,6
3881,3,4,1,2,53,6,1,0,5,2,2
3882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3883,5,4,2,2,29,3,5,0,2,7,3
7813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7814,2,6,1,2,56,3,3,0,2,4,2
3884,5,4,5,1,51,2,5,0,2,7,7
3885,2,3,2,2,65,4,2,0,5,2,4
7815,2,3,2,2,65,4,2,0,5,2,4
3886,3,6,1,2,62,7,2,0,4,4,2
3887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3888,3,3,1,2,37,5,2,0,4,4,1
3889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3890,5,4,3,1,48,2,4,2,2,6,8
3891,2,3,4,2,45,2,5,2,2,6,6
3892,1,8,1,1,60,2,5,0,3,4,2
3893,5,5,2,1,70,7,4,0,4,4,4
3894,5,3,1,1,59,4,2,0,3,7,2
3895,5,2,2,2,43,6,1,1,5,2,8
3896,4,4,2,1,72,7,4,0,5,2,4
3897,2,6,2,2,62,2,8,0,5,4,4
7816,5,4,3,2,68,7,4,0,2,6,9
3898,5,4,3,2,68,7,4,0,2,6,9
7817,1,9,1,2,68,7,3,0,4,4,2
3899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3900,2,4,1,2,61,1,1,0,2,2,2
3901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3902,2,4,1,2,46,4,2,0,3,4,2
7818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7820,3,4,2,2,60,9,2,0,5,2,4
3903,3,4,2,2,71,7,3,0,5,4,4
7821,3,4,2,2,71,7,3,0,5,4,4
3904,2,4,1,1,27,2,8,0,2,4,1
3905,2,5,2,2,47,4,2,1,3,5,9
3906,5,4,1,2,81,7,2,0,4,4,2
3907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3908,4,4,3,2,53,2,3,1,3,4,7
3909,5,6,2,1,85,7,2,0,5,3,4
7823,3,5,4,2,55,2,8,1,2,2,6
3910,3,5,4,2,55,2,8,1,2,2,6
3911,2,5,2,2,47,2,8,0,4,4,9
3912,2,6,1,2,48,2,5,0,2,7,2
3913,4,5,4,2,25,8,8,0,2,2,7
3914,1,5,4,2,46,2,5,2,2,6,9
3915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3916,2,5,2,2,60,2,7,0,1,7,4
3917,4,4,2,2,69,7,3,0,5,3,4
3918,2,5,2,2,38,2,8,0,1,8,3
3919,1,7,1,2,56,4,2,0,3,8,2
3920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3921,2,6,2,2,50,2,4,1,1,8,8
3922,4,6,1,2,35,2,8,0,1,7,1
3923,2,5,4,2,44,1,4,2,2,7,6
3924,5,6,1,2,26,2,3,0,2,7,1
8941,5,5,4,2,52,2,4,0,4,NA,7
9255,5,5,4,2,52,2,4,0,4,NA,7
3925,5,5,4,2,52,2,4,0,4,NA,7
3926,4,6,3,2,43,2,4,1,4,2,6
7824,5,4,4,2,55,9,8,1,1,2,6
3927,5,4,4,2,55,9,8,1,1,2,6
3928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3929,2,4,2,2,35,4,5,0,2,6,3
3930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3931,2,4,2,2,66,4,7,0,1,8,4
3932,5,4,2,1,69,7,2,0,5,2,4
7826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,2,5,2,2,33,2,7,0,1,8,3
3935,2,5,7,1,40,2,5,5,1,7,5
7827,2,5,7,1,40,2,5,5,1,7,5
3936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3937,2,4,5,2,32,2,8,0,1,3,7
3938,2,3,2,2,42,4,2,1,4,4,8
3939,3,5,2,2,72,7,5,0,5,3,4
3940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3941,2,4,2,2,46,2,4,0,3,4,4
7830,2,6,3,2,39,2,5,1,3,NA,6
3942,2,6,3,2,39,2,5,1,3,NA,6
3943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7832,2,3,2,2,53,9,4,0,3,3,4
3944,2,3,2,2,53,9,4,0,3,3,4
3945,5,4,3,2,55,2,8,0,4,4,7
3946,4,4,4,2,49,9,8,2,1,3,6
7833,4,4,4,2,49,9,8,2,1,3,6
3947,4,4,11,2,42,2,8,8,1,8,5
3948,2,5,2,2,61,3,7,0,2,6,4
7834,1,7,4,2,43,2,4,2,2,NA,6
3949,2,4,1,1,30,1,8,0,1,NA,1
3950,4,6,1,2,60,2,4,0,1,3,2
3951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3952,4,6,2,1,37,2,4,0,1,6,3
3953,3,2,2,2,53,2,3,0,3,3,3
7835,2,3,2,2,64,7,7,0,1,7,4
3954,1,5,1,2,66,4,2,0,4,5,2
3955,5,4,3,1,51,2,5,1,2,5,6
7836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7837,2,5,4,2,37,9,3,2,2,4,6
3956,2,5,4,2,37,9,3,2,2,4,6
3957,5,4,2,2,63,4,2,0,3,6,4
7838,5,4,2,2,63,4,2,0,3,6,4
3958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3959,5,4,3,2,33,2,4,1,5,5,5
3960,1,9,1,1,78,7,2,0,3,5,2
3961,2,4,1,2,73,9,1,0,5,3,2
3962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7840,5,4,2,2,67,7,8,0,5,2,4
3963,5,4,2,2,67,7,8,0,5,2,4
7841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3964,5,4,1,2,73,7,8,0,5,2,2
3965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8942,5,4,3,2,33,2,2,1,4,2,8
3966,5,4,3,2,33,2,2,1,4,2,8
3967,1,9,2,1,46,2,7,0,1,4,3
3968,2,4,2,2,70,9,3,0,5,4,9
3969,4,6,2,1,82,7,5,0,1,8,4
3970,2,6,3,2,35,2,5,1,2,6,5
3971,2,3,4,1,36,2,6,2,2,5,5
3972,5,6,1,1,70,7,5,0,2,6,2
9256,2,5,4,1,46,2,5,1,2,3,7
7842,2,5,4,1,46,2,5,1,2,3,7
3973,2,5,4,1,46,2,5,1,2,3,7
3974,5,4,3,2,41,2,5,1,4,4,6
7843,5,4,3,2,41,2,5,1,4,4,6
3975,2,6,3,2,36,2,5,1,2,NA,6
3976,1,3,1,2,58,2,4,0,2,7,2
3977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3978,3,3,3,2,30,1,4,1,1,7,5
3979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3980,4,5,2,2,58,7,1,0,4,4,4
7845,4,5,2,2,58,7,1,0,4,4,4
7846,1,4,2,1,76,7,3,0,4,4,4
3981,1,4,2,1,76,7,3,0,4,4,4
3982,2,5,2,2,64,9,2,0,5,2,4
3983,4,5,2,2,59,5,8,0,3,5,4
7847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3984,4,6,1,2,67,7,2,0,4,4,2
7848,2,4,2,2,60,9,8,0,4,5,4
3985,2,4,2,2,60,9,8,0,4,5,4
3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3987,2,5,1,2,69,7,2,0,4,4,2
7849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3988,4,5,2,2,77,7,3,0,2,5,4
3989,4,4,2,2,30,2,8,0,1,4,3
3990,5,6,2,2,58,4,8,0,2,1,4
3991,3,6,2,1,42,2,8,0,4,2,3
8943,4,5,3,2,51,2,5,1,3,4,5
3992,4,5,3,2,51,2,5,1,3,4,5
7850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3996,5,5,2,1,59,4,8,0,5,3,4
3997,4,6,1,2,68,7,2,0,3,5,2
7852,2,4,1,2,65,2,2,0,4,2,2
3998,1,5,1,1,71,7,6,0,2,6,2
3999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8944,5,4,2,2,71,7,3,0,5,3,4
4001,5,4,2,2,71,7,3,0,5,3,4
4002,1,9,1,2,53,1,8,0,1,8,2
4003,4,6,2,2,60,2,4,0,4,3,9
4004,2,6,5,1,32,2,5,3,3,3,5
7854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4006,3,6,1,1,61,4,3,0,3,7,2
4007,1,6,2,2,72,9,3,0,5,2,4
7855,1,6,2,2,72,9,3,0,5,2,4
4008,2,6,1,2,35,3,3,0,1,8,1
4009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4010,5,6,3,2,56,1,2,0,1,NA,7
4011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4012,4,5,1,2,79,7,2,0,4,4,2
4013,2,6,2,2,56,9,8,0,4,2,4
4014,1,8,2,2,78,7,2,0,5,1,4
4015,5,6,3,2,55,9,2,0,4,4,7
7856,5,6,3,2,55,9,2,0,4,4,7
4016,3,4,4,2,39,2,5,2,2,6,8
4017,2,6,2,2,28,2,5,0,1,8,3
4018,2,4,2,2,48,2,2,0,4,3,9
7857,4,4,2,2,64,9,5,0,4,4,4
4019,5,4,1,1,73,7,5,0,2,7,2
4020,5,4,1,1,71,7,5,0,2,6,2
4021,5,4,2,1,72,7,4,0,2,7,4
7858,5,4,2,1,72,7,4,0,2,7,4
7859,5,4,2,2,74,7,3,0,4,3,4
4022,5,3,1,1,57,2,2,0,4,2,2
4023,1,7,2,2,51,3,3,0,4,3,9
7860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4025,2,4,1,2,61,7,8,0,3,5,2
4026,2,5,1,1,88,7,5,0,1,8,2
7864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4027,2,6,2,2,52,2,7,0,2,7,4
4028,2,6,2,2,70,7,4,0,5,2,4
4029,2,4,1,2,72,7,2,0,4,4,2
4030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4033,3,4,2,2,27,8,2,0,2,3,3
4034,2,4,1,2,26,3,4,0,1,8,1
7867,2,4,1,2,26,3,4,0,1,8,1
4035,5,6,2,2,73,7,8,0,5,5,4
7868,5,6,2,2,73,7,8,0,5,5,4
7869,5,4,2,2,55,2,5,0,2,7,4
7870,4,4,2,2,53,2,8,0,3,3,9
4036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7871,5,5,4,1,52,2,6,0,1,7,7
4037,1,5,2,2,78,7,8,0,2,6,4
8945,1,5,2,2,78,7,8,0,2,6,4
7872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4038,2,6,1,2,76,7,2,0,5,3,2
7873,4,4,4,2,51,9,2,1,3,6,6
8946,4,4,4,2,51,9,2,1,3,6,6
4039,4,4,4,2,51,9,2,1,3,6,6
4040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4041,4,6,2,2,52,1,3,0,1,4,9
4042,1,5,2,1,68,7,5,0,2,7,4
4043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7874,5,5,4,2,48,2,4,0,3,4,7
9258,5,5,4,2,48,2,4,0,3,4,7
4044,5,5,4,2,48,2,4,0,3,4,7
4045,1,6,2,2,61,9,2,0,2,2,4
4046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4047,1,4,1,2,82,7,8,0,5,3,2
4048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4049,5,3,1,2,81,7,2,0,4,4,2
4050,5,6,3,2,53,2,5,0,3,3,9
7876,5,6,3,2,53,2,5,0,3,3,9
8947,5,6,3,2,53,2,5,0,3,3,9
4051,1,7,2,1,65,7,4,0,4,6,4
7877,1,7,2,1,65,7,4,0,4,6,4
7878,2,5,2,2,70,7,2,0,5,2,4
4052,2,5,2,2,70,7,2,0,5,2,4
4053,5,5,1,2,67,7,5,0,2,6,2
4054,5,5,2,1,75,7,3,0,4,4,4
4055,4,6,1,2,79,7,2,0,5,2,2
7879,2,5,2,2,68,7,3,0,4,4,4
4056,5,4,4,2,51,2,4,0,4,2,7
7880,5,4,4,2,51,2,4,0,4,2,7
7881,5,3,5,2,52,5,8,0,4,4,7
4057,5,3,5,2,52,5,8,0,4,4,7
9449,5,3,5,2,52,5,8,0,4,4,7
8948,5,3,5,2,52,5,8,0,4,4,7
9259,5,3,5,2,52,5,8,0,4,4,7
4058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4059,5,5,5,1,23,2,4,0,1,4,7
4060,1,5,2,1,65,4,2,0,3,3,4
9260,1,5,2,1,65,4,2,0,3,3,4
9621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4062,4,4,2,2,57,1,8,0,1,4,9
4063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4066,3,5,2,2,71,9,8,0,5,1,4
7884,3,3,2,2,77,7,5,0,4,4,9
4067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4068,5,4,2,2,63,2,8,0,1,5,4
4069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7886,5,6,2,2,56,2,3,0,5,3,4
4070,5,6,2,2,56,2,3,0,5,3,4
4071,4,6,2,2,77,7,2,0,3,5,4
4072,5,5,2,2,42,2,6,0,1,8,3
4073,2,4,1,2,54,1,3,0,1,8,2
4074,4,3,2,1,85,7,4,0,2,6,4
7887,5,4,2,1,66,7,4,0,4,3,4
4075,5,4,2,1,66,7,4,0,4,3,4
4076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7888,5,4,2,2,65,9,3,0,5,3,4
4077,5,6,4,2,41,2,4,2,2,5,6
8949,5,6,4,2,41,2,4,2,2,5,6
7889,4,4,4,2,52,2,3,1,4,2,8
4078,4,4,4,2,52,2,3,1,4,2,8
8950,4,4,4,2,52,2,3,1,4,2,8
4079,3,5,4,2,48,1,5,2,1,7,8
9262,3,5,4,2,48,1,5,2,1,7,8
9451,3,6,3,2,61,9,2,0,4,4,7
4080,5,3,1,2,72,9,2,0,5,2,2
4081,3,4,2,2,56,2,8,0,4,3,4
7890,3,4,2,2,56,2,8,0,4,3,4
4082,4,3,2,2,64,4,5,0,4,4,4
4083,5,4,2,2,61,2,5,0,5,1,4
4084,4,6,4,2,45,2,5,2,2,4,6
4085,2,5,2,2,42,2,8,0,4,6,3
7891,2,5,2,2,42,2,8,0,4,6,3
4086,1,8,2,2,49,4,4,0,4,4,4
4087,4,5,2,2,68,7,4,0,3,3,4
4088,4,4,1,2,48,4,3,0,3,7,2
4089,2,6,3,2,49,9,4,0,3,4,7
4090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4092,3,6,1,2,55,6,1,0,3,6,2
7892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4093,5,5,2,2,59,9,4,0,3,3,4
4094,5,5,5,2,48,2,5,1,1,8,6
9452,5,5,5,2,48,2,5,1,1,8,6
9263,5,5,5,2,48,2,5,1,1,8,6
7893,5,5,5,2,48,2,5,1,1,8,6
4095,5,4,2,2,55,2,3,0,3,3,9
4096,3,6,2,1,67,7,8,0,5,3,4
7894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4097,2,5,2,2,71,7,4,0,1,7,4
7896,2,5,2,2,71,7,4,0,1,7,4
4098,1,9,1,2,71,7,2,0,3,5,2
4099,4,4,2,2,68,7,5,0,2,5,4
7897,4,4,2,2,68,7,5,0,2,5,4
7898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4101,5,4,2,2,59,2,4,0,4,3,4
4102,1,4,1,1,66,2,3,0,3,4,2
4103,3,4,3,2,53,9,2,1,4,2,7
4104,4,4,3,2,55,2,2,0,3,7,9
4105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4106,2,6,2,2,57,4,4,0,3,4,4
4107,5,6,2,1,79,7,7,0,1,8,4
7900,5,6,2,1,79,7,7,0,1,8,4
4108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4110,5,6,2,1,73,2,8,0,2,4,4
4111,5,4,2,2,67,7,3,0,5,4,4
4112,1,4,1,2,86,7,3,0,2,6,2
4113,3,5,2,2,72,7,1,0,5,2,4
4114,4,4,3,2,65,2,4,0,3,4,7
4115,3,3,2,2,60,8,1,0,5,3,4
4116,5,4,2,2,55,2,5,0,3,4,4
4117,5,6,2,1,70,7,2,0,4,2,4
4118,4,5,1,2,24,8,1,0,3,7,1
4119,2,6,2,2,51,2,5,0,4,3,4
4120,2,4,1,2,81,7,8,0,5,3,2
4121,5,4,4,2,22,2,7,0,5,NA,7
4122,1,9,1,2,64,7,8,0,4,4,2
4123,3,6,3,2,55,2,4,0,3,4,7
4124,2,5,2,2,25,2,5,0,3,6,3
4125,4,6,2,2,34,6,2,1,4,4,8
4126,5,4,4,2,36,3,5,2,2,4,8
4127,1,9,3,2,51,3,5,1,4,3,6
4128,1,4,1,2,34,3,2,0,3,4,1
4129,2,4,2,2,58,5,4,0,5,3,4
4130,2,6,1,2,67,4,2,0,4,4,2
4131,3,4,1,2,34,1,1,0,1,8,1
4132,5,6,4,2,54,2,5,1,4,5,7
4133,1,4,3,1,60,2,6,0,1,8,7
4134,4,6,2,2,69,9,2,0,4,2,4
4135,4,4,4,2,28,2,6,0,1,7,7
7902,4,4,4,2,28,2,6,0,1,7,7
4136,5,3,3,2,54,2,2,0,2,4,9
4137,5,5,3,2,41,2,2,1,3,4,9
7903,5,5,3,2,41,2,2,1,3,4,9
4138,5,6,2,2,53,2,7,0,1,8,4
4139,5,4,3,2,52,4,1,0,5,NA,7
4140,5,4,2,2,78,9,4,0,2,3,4
4141,3,5,1,1,47,3,4,0,2,4,2
4142,2,4,1,1,46,2,7,0,1,8,2
4143,4,4,2,1,55,2,3,0,4,2,4
7904,4,4,2,1,55,2,3,0,4,2,4
8951,5,4,2,2,68,7,8,0,5,3,4
4144,5,4,2,2,68,7,8,0,5,3,4
4145,5,4,2,2,64,4,1,0,5,2,4
8952,2,4,3,2,53,9,4,0,2,NA,7
4146,2,4,3,2,53,9,4,0,2,NA,7
4147,1,8,1,1,35,2,1,0,4,1,1
4148,5,3,2,2,64,2,3,0,4,3,4
7905,4,5,2,2,66,9,4,0,2,6,4
4149,5,6,3,2,60,2,6,0,2,5,7
4150,5,6,1,1,69,7,2,0,5,2,2
4151,2,3,3,2,55,3,5,0,1,8,7
7906,2,3,3,2,55,3,5,0,1,8,7
4152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7907,2,4,4,1,35,2,5,2,2,4,5
4153,2,4,4,1,35,2,5,2,2,4,5
4154,5,2,2,2,67,4,2,0,4,3,4
4155,4,4,2,2,76,7,8,0,1,7,4
4156,4,6,3,2,59,4,5,0,4,4,7
4157,2,4,5,2,45,2,5,2,1,4,6
7908,2,5,1,1,71,7,2,0,1,8,2
4158,2,3,1,2,68,7,1,0,5,2,2
4159,5,5,1,1,61,2,8,0,2,4,2
4160,2,6,1,2,75,7,5,0,3,5,2
4161,2,4,2,1,81,7,2,0,4,4,4
9265,5,4,4,2,45,9,4,2,1,NA,6
7909,5,4,4,2,45,9,4,2,1,NA,6
4162,5,4,4,2,45,9,4,2,1,NA,6
4163,3,4,4,2,45,2,8,2,3,4,6
4164,3,6,1,1,47,5,2,0,4,4,2
4165,2,6,2,1,53,2,5,0,1,5,4
4166,2,5,2,1,65,2,6,0,2,7,4
4167,4,6,1,2,62,4,3,0,5,2,2
4168,2,4,4,2,56,2,5,0,3,5,7
8953,2,4,4,2,56,2,5,0,3,5,7
4169,5,6,2,2,69,7,4,0,2,3,4
7910,5,6,2,2,69,7,4,0,2,3,4
4170,3,4,2,2,49,2,6,0,2,5,4
4171,2,3,1,2,69,7,3,0,4,4,2
7911,5,4,2,1,68,7,4,0,4,2,4
4172,5,4,2,1,68,7,4,0,4,2,4
4173,3,3,4,1,44,2,6,2,2,6,5
7912,3,3,4,1,44,2,6,2,2,6,5
4174,1,9,1,2,64,2,2,0,4,4,2
4175,2,6,4,2,26,2,8,0,5,7,7
7913,2,6,4,2,26,2,8,0,5,7,7
7914,2,5,5,2,43,9,5,2,2,4,6
4176,2,5,5,2,43,9,5,2,2,4,6
8954,2,5,5,2,43,9,5,2,2,4,6
4177,5,5,3,2,35,2,5,1,1,4,5
4178,1,5,1,1,65,2,4,0,1,6,2
4179,4,4,3,2,52,1,4,0,1,3,7
4180,1,4,2,2,36,2,8,0,2,6,3
4181,5,5,2,2,65,9,3,0,4,4,4
4182,2,6,2,2,60,9,4,0,5,2,4
4183,5,4,3,1,57,2,3,1,2,6,8
4184,2,4,3,2,29,4,4,1,1,7,5
4185,2,6,3,2,22,8,8,0,1,6,9
4186,3,4,2,2,64,9,4,0,5,2,4
7915,4,5,4,2,52,2,5,0,4,4,7
4187,4,5,4,2,52,2,5,0,4,4,7
7916,4,6,2,2,73,7,4,0,2,2,4
